id,full_name,short_name,email,company_id,tenant_id,company_tier,is_spam,status,created_at,updated_at
7890f223-d817-4325-bc5c-320df2afac9a,Bella Williams,Bella,bella.williams@render.com,bbcd90b4-c9d6-471f-97a9-b55af39d3c19,238137c7-6fe4-4170-9e47-716199795634,starter,False,active,2026-03-23T16:11:34Z,2026-06-03T11:10:16Z
64ec6651-8eeb-4514-a1c4-eeb36ae0a930,Fiona Wright,Fiona,fiona.wright@supabase.com,633b0a08-c3f9-4031-8b1d-c6545a5e6f29,e5c5138a-8a2f-436d-9d66-ba6af27ca1e4,starter,False,churned,2025-12-01T15:20:37Z,2026-06-06T19:53:46Z
c6be3410-00ec-45bf-80ba-3bc4fead2c6b,Uma Miller,Uma,uma.miller@valtown.com,cde2f44d-ce1b-4d35-babc-4110dd9341ac,88c05305-2b06-4264-8461-646faf85bdde,starter,False,active,2025-10-20T11:46:36Z,2026-05-30T03:21:15Z
1f9e81a4-ac82-4dbb-8ee2-0b52a0c492e8,Julia Harris,Julia,julia.harris@turso.com,ec325484-1f40-48e8-92d6-3910fe63fcd0,238137c7-6fe4-4170-9e47-716199795634,starter,False,active,2026-05-16T08:13:11Z,2026-06-04T18:52:19Z
47c2c1d2-7055-4bf8-8d2e-bc093f3c5356,Mike Jones,Mike,mike.jones@zuplo.com,118f6dfc-a234-4a77-ba43-584f60838f39,9c3bacaf-0e6f-469f-8963-172d0d8d6a1f,starter,False,active,2025-10-22T07:12:12Z,2026-06-06T02:02:16Z
7122de57-f844-49a8-9b69-e6d771d0c220,Mike Carter,Mike,mike.carter@raycast.com,660421e4-1424-44bf-859b-2c99d98c736c,46bd0356-729b-4f26-98f9-7c392c5823f0,starter,False,active,2025-12-04T23:10:29Z,2026-06-03T02:04:18Z
37379c37-ae9b-42b0-9a69-975f0ed4658a,Paula Thompson,Paula,paula.thompson@stainless.com,c70961c2-27f8-497b-8876-999911e5da74,84884b4a-6b7a-4a8a-8a97-e957d80fca9b,pro,False,active,2026-01-17T19:06:40Z,2026-06-02T06:48:07Z
fcc2c565-3e0f-46d8-ba0b-34ced0950a34,Bob Taylor,Bob,bob.taylor@flyio.com,1c233e24-18aa-4dad-b06a-b633020b42a1,c203726c-f5f6-4846-9854-d57e783a0f3b,pro,False,active,2026-01-09T09:23:11Z,2026-05-30T21:26:51Z
358edc69-74c0-48e1-9cad-7b8118927dbe,Yara Jackson,Yara,yara.jackson@encore.com,7a7dd2df-a2e4-4f88-8b14-3ab1409ba873,cef56188-b16c-42b8-8fb2-311b64fda7ba,free,False,active,2026-02-17T09:56:37Z,2026-05-31T09:36:52Z
a6538a97-c71f-49c8-ae22-3f507f54a850,Ivan Nelson,Ivan,ivan.nelson@stainless.com,c70961c2-27f8-497b-8876-999911e5da74,d35bb298-af86-481a-8207-d48c9f86b153,pro,False,churned,2025-08-14T20:12:12Z,2026-06-01T22:43:00Z
efdca969-fac4-43fd-83bd-19acbee198e5,George Allen,George,george.allen@triggerdev.com,d7d2207b-fd40-4898-ae4d-7e66fc54fed1,f050ccc2-4010-4a01-acdf-6e854a720a8a,free,False,active,2026-01-05T12:40:29Z,2026-06-03T02:26:14Z
59b3301a-59e8-4415-b32b-496f03636dda,Kevin Perez,Kevin,kevin.perez@deno.com,8c25d505-c61d-42b2-a767-bb383d1c7155,f0a84c4a-ee0f-4de8-99f7-b7126b4a4804,starter,False,idle,2025-12-05T17:35:45Z,2026-06-03T16:35:26Z
6477da8d-762e-47fe-b989-2b6beaf791e3,Paula Nelson,Paula,paula.nelson@railway.com,802db9eb-760d-4e29-b399-d9865b2bbd44,31ffa620-134b-401a-bcb0-b2174a8b3931,pro,False,active,2026-06-01T22:34:16Z,2026-06-03T00:46:31Z
3c7fc75c-f28a-44cd-aee4-ea69f67e7c49,Ivan King,Ivan,ivan.king@valtown.com,cde2f44d-ce1b-4d35-babc-4110dd9341ac,f050ccc2-4010-4a01-acdf-6e854a720a8a,starter,False,idle,2025-10-15T09:08:44Z,2026-05-30T21:04:49Z
e5659278-0259-4cab-b16c-e5862c3dbadc,Ethan Nelson,Ethan,ethan.nelson@deno.com,8c25d505-c61d-42b2-a767-bb383d1c7155,f0a84c4a-ee0f-4de8-99f7-b7126b4a4804,starter,False,active,2025-11-15T15:07:47Z,2026-06-07T15:57:27Z
4c154879-fb94-42eb-b61b-be5151eabad9,Quinn Baker,Quinn,quinn.baker@zuplo.com,118f6dfc-a234-4a77-ba43-584f60838f39,de765002-5e4f-4ffb-b2d0-adb16b7a5caa,starter,False,idle,2025-12-05T22:02:12Z,2026-05-28T20:03:45Z
200dec74-e1d6-4098-8849-ff6fb6f29416,Quinn Jackson,Quinn,quinn.jackson@coherence.com,d78c1e0a-2fe5-4e16-9d70-706fda7d0d5f,a696d6d5-1ebb-4696-bd3c-c04e512d5e22,enterprise,False,active,2026-03-05T05:18:56Z,2026-06-02T12:10:45Z
2360566e-5362-401a-ade0-925b9be06b7b,George Davis,George,george.davis@valtown.com,cde2f44d-ce1b-4d35-babc-4110dd9341ac,cef56188-b16c-42b8-8fb2-311b64fda7ba,starter,False,churned,2026-03-15T11:44:35Z,2026-05-27T17:40:42Z
4acbe43f-beb2-444b-8709-5073b0230914,Laura Moore,Laura,laura.moore@turso.com,ec325484-1f40-48e8-92d6-3910fe63fcd0,9c3bacaf-0e6f-469f-8963-172d0d8d6a1f,starter,False,active,2025-08-31T06:53:14Z,2026-05-29T08:38:33Z
7c1a0671-a1dc-4154-818c-be6de97bf5c6,Yara Adams,Yara,yara.adams@fern.com,8a67eabb-d5ad-4590-a3fd-6cf685180c10,135b657d-c167-4166-908e-06998ead94d2,free,False,active,2026-04-24T08:39:53Z,2026-05-25T15:23:41Z
7c50ad35-9497-4807-8f12-fee8e869c795,Amir Moore,Amir,amir.moore@retool.com,918fd9a0-4cab-4c7b-877e-be7262b5a88e,b14991b4-d846-49b9-b94c-b89a7fd38391,free,False,active,2026-03-17T14:50:33Z,2026-05-28T15:11:30Z
ac044692-8936-49d7-84d7-d325a328ac5e,Uma Davis,Uma,uma.davis@encore.com,7a7dd2df-a2e4-4f88-8b14-3ab1409ba873,5d3a6b80-78bf-4102-bb74-281be4764ac8,free,False,active,2026-05-22T02:47:48Z,2026-05-28T10:02:48Z
2455cf1b-d9ed-4846-9f76-5a42b97bcf16,Nina King,Nina,nina.king@depot.com,4a402019-377d-44e1-9877-169a6926666d,ccaf7a3f-5231-4dec-8cca-dd7f5a00d9d9,starter,False,active,2025-08-30T19:13:17Z,2026-05-25T09:47:14Z
